order_id,date_id,product_id,customer_id,region_id,qty,amount
403-8131945-2211569,26,4409,2344,4,1.0,1126.0
403-6144577-2381961,26,583,473,5,1.0,399.0
404-9989174-3505117,26,4038,4273,8,1.0,771.0
171-6363022-4789949,26,1293,3192,1,1.0,399.0
171-1033095-8337919,26,2158,3192,1,1.0,771.0
405-1766894-6540369,26,2158,1792,5,1.0,771.0
404-2709945-8545904,26,5394,2360,10,1.0,911.0
406-0263164-1338727,26,1744,1205,1,1.0,968.0
405-7604049-9076352,26,2720,3270,8,1.0,1186.0
406-5273392-5327547,26,1700,1039,10,1.0,342.0
406-5273392-5327547,26,800,1039,10,1.0,291.0
171-5803367-0025959,26,4859,3197,5,1.0,1079.0
408-4883337-2811569,26,47,2221,10,1.0,969.0
171-1442909-4489119,26,165,9647,1,1.0,618.0
407-2059243-8741102,26,1262,9648,22,1.0,660.0
404-0023435-8647558,26,2830,4273,8,1.0,999.0
402-7839448-7587517,26,876,33,7,1.0,477.0
171-6649399-5286702,26,1749,1730,7,1.0,950.0
171-5439007-9630732,26,1468,1730,7,1.0,845.0
171-0039917-7648374,26,693,1296,14,0.0,615.24
406-9588501-3381930,26,3778,8911,18,1.0,999.0
408-5349865-3746766,26,4340,2203,1,1.0,0.0
171-2603913-5987554,26,3120,189,11,1.0,560.0
405-6002441-2783562,26,44,192,2,0.0,
404-9140384-4081901,26,3655,5977,18,1.0,499.0
405-9605789-0762720,26,1736,719,12,1.0,329.0
406-8178573-4085148,26,2862,1674,7,1.0,566.0
404-0698559-5906755,26,2594,74,21,1.0,295.0
407-9611073-3719534,26,26,9649,17,1.0,582.0
407-5177836-2218742,26,3033,4534,4,1.0,432.0
407-5177836-2218742,26,3608,4534,4,1.0,432.0
406-2753870-5067518,26,1457,9650,20,1.0,968.0
404-2560549-3377116,26,2479,8226,16,1.0,368.0
171-3792790-5013105,26,3119,1911,16,1.0,612.0
406-3013231-6264339,26,470,2024,5,1.0,969.0
405-0416200-8671538,26,2162,8725,1,1.0,360.0
405-8837541-0953915,26,5348,1140,8,1.0,771.0
406-7619061-8702762,26,1024,43,18,1.0,432.0
406-7073612-0277941,26,3821,43,18,1.0,521.0
402-2045730-7427528,26,3770,16,10,1.0,291.0
404-8280909-2918717,26,2558,420,1,1.0,399.0
404-2180544-1057167,26,470,349,10,1.0,969.0
408-5470653-7557160,26,2614,1729,7,1.0,618.0
402-8008284-7077937,26,8,189,11,1.0,399.0
406-9629791-5634755,26,4846,9651,7,1.0,469.0
406-9629791-5634755,26,1787,9651,7,1.0,399.0
403-4167510-9913118,26,8,561,4,1.0,399.0
407-7427703-6149100,26,408,1199,10,1.0,898.0
403-3732257-0720359,26,1394,70,1,1.0,399.0
407-8280080-5728322,26,1880,5625,16,1.0,999.0
406-4016816-9005162,26,726,2276,24,0.0,1008.04
406-7298197-4042713,26,1468,9652,5,1.0,845.0
408-2038912-2900362,26,1326,531,12,1.0,517.0
408-2038912-2900362,26,329,531,12,1.0,517.0
403-2462081-8125964,26,3809,9653,18,1.0,518.0
408-7508650-5660342,26,723,336,5,1.0,493.0
404-0581693-6769968,26,111,3463,12,1.0,791.0
403-2525426-7653135,26,5386,9654,4,1.0,383.0
406-5888064-4341935,26,1468,1744,7,1.0,845.0
171-9346340-8907540,26,287,2023,5,1.0,759.0
405-2349344-0273141,26,218,6459,24,1.0,435.0
171-0055112-3793908,26,2547,189,11,1.0,747.0
404-8063777-0876325,26,1570,9655,16,1.0,715.0
403-3812778-1843542,26,583,523,5,1.0,399.0
407-6472192-7370755,26,1314,7853,1,1.0,363.0
407-4268481-0425104,26,13,7853,1,1.0,399.0
405-4379388-0696329,26,1394,189,11,1.0,399.0
408-1884854-0406753,26,2794,9656,1,1.0,471.0
405-7996511-3433127,26,1381,9261,12,1.0,319.0
403-1933954-1906737,26,8,561,4,0.0,
405-7519851-7605155,26,47,2968,8,1.0,969.0
408-0594343-8745944,26,306,603,18,1.0,499.0
407-9269481-2588342,26,40,1370,1,1.0,399.0
171-0305926-0341941,26,8,2222,10,1.0,399.0
408-7883566-7165135,26,410,759,1,1.0,788.0
406-9055540-5490727,26,238,3438,17,1.0,1079.0
406-3382913-4685166,26,274,9657,1,1.0,563.0
405-8707102-8097928,26,2047,4190,4,1.0,329.0
402-7287799-6379544,26,199,2397,9,1.0,399.0
408-5193750-7207558,26,127,7290,4,1.0,0.0
404-7982299-4392318,26,1272,2589,2,1.0,399.0
403-4959443-4825966,26,219,1700,10,1.0,399.0
402-9865258-3694747,26,250,9658,4,1.0,660.0
408-3144188-5440350,26,1905,1234,16,1.0,1237.0
405-7749754-5973156,26,626,2414,10,1.0,419.0
403-3627069-1557123,26,2435,805,9,1.0,930.0
405-5043604-2573943,26,1541,2414,10,1.0,528.0
171-7423208-8912311,26,3124,218,2,1.0,549.0
408-7999426-7749910,26,1027,1216,7,1.0,363.0
406-5300184-6158733,26,1112,1254,1,1.0,775.0
405-8678138-8288324,26,3251,9659,25,1.0,1126.0
405-1656268-9092306,26,3303,3906,7,1.0,316.0
404-5974747-6256328,26,5121,9660,9,1.0,591.0
407-4490843-2826721,26,736,9661,27,1.0,478.0
405-8212292-5762758,26,4945,1300,5,1.0,1256.0
403-0345979-1857147,26,809,4109,15,1.0,1129.0
406-5807821-6957966,26,604,4729,10,1.0,930.0
407-6067911-1426708,26,467,9662,10,1.0,568.0
404-7485457-6173916,26,377,1083,1,1.0,684.0
405-2783310-1505924,26,583,9663,11,1.0,399.0
406-5366104-9708316,26,1440,4724,8,1.0,1127.0
405-3207257-8432363,26,95,1318,11,1.0,696.0
405-7822850-7361157,26,95,9664,7,1.0,696.0
408-3231342-5534706,26,729,4644,16,1.0,435.0
402-5141799-2833161,26,597,5289,5,1.0,452.0
403-5025367-3845100,26,3611,785,2,0.0,374.29
406-0540223-8681153,26,5395,651,4,1.0,487.0
408-1402376-6419527,26,1776,9665,5,1.0,631.0
405-1493293-4317962,26,3585,9666,38,1.0,759.0
402-3464898-3431512,26,3336,9667,18,1.0,699.0
408-1999536-4693909,26,4836,3543,18,1.0,549.0
171-6245041-4493130,26,531,2021,21,1.0,499.0
171-6190069-9251531,26,3336,218,2,1.0,699.0
403-8639075-6761130,26,3136,220,5,0.0,
408-3875102-8224346,26,205,2934,8,1.0,715.0
408-3875102-8224346,26,338,2934,8,1.0,715.0
403-5408239-2771566,26,858,9668,8,1.0,469.0
408-5525160-3507542,26,24,67,2,1.0,563.0
405-9326417-7176332,26,2597,8105,23,1.0,563.0
171-4189690-7089914,26,2701,2127,2,1.0,1133.0
171-6471900-6985110,26,1074,8856,1,1.0,899.0
171-6099673-7907567,26,886,8856,1,1.0,1079.0
171-5541228-4879510,26,723,282,10,1.0,493.0
402-9339297-9971503,26,10,9669,1,1.0,363.0
403-7872632-1593906,26,1457,9670,5,1.0,968.0
171-7486634-0213147,26,95,264,2,1.0,696.0
407-8566864-1637952,26,5396,9671,10,0.0,
402-2521664-2766716,26,29,3293,18,1.0,399.0
171-2738548-8377901,26,311,5071,13,1.0,499.0
408-2438465-0225126,26,2670,482,2,1.0,345.0
404-7976013-2797919,26,992,3153,9,1.0,788.0
404-7976013-2797919,26,76,3153,9,1.0,399.0
404-6948843-7733968,26,2440,397,5,0.0,362.86
402-0281906-5247578,26,4684,9672,2,1.0,499.0
406-0289249-3473900,26,1603,7375,5,1.0,824.0
171-5503598-5097922,26,4924,8780,2,1.0,566.0
402-9159993-0726768,26,608,1143,22,1.0,549.0
402-0795665-8543543,26,4836,1143,22,1.0,549.0
403-7952777-7401139,26,630,8105,23,0.0,
404-2017479-5220368,26,2747,5611,20,1.0,499.0
404-2017479-5220368,26,197,5611,20,1.0,432.0
403-5645059-8532332,26,2888,2561,8,1.0,747.0
404-9844153-6223560,26,5397,43,18,1.0,499.0
405-0079237-1697145,26,5398,9673,8,1.0,475.0
404-3702712-8359521,26,1097,36,10,1.0,568.0
402-8216655-3791533,26,218,2956,2,1.0,435.0
171-3349605-3365938,26,3431,9674,2,1.0,1173.0
403-8413748-3931569,26,526,7382,18,1.0,452.0
403-2644411-4912328,26,311,7382,18,1.0,499.0
171-5823586-5111541,26,116,759,1,1.0,348.0
407-4186936-1107559,26,5399,37,16,1.0,635.0
408-5484822-9930714,26,3816,325,1,1.0,653.0
406-5202421-1969958,26,492,65,1,0.0,
406-2913757-4885128,26,999,65,1,0.0,
406-2913757-4885128,26,3595,65,1,0.0,
406-7029613-2577141,26,1530,2420,25,1.0,469.0
402-2977419-5084355,26,2802,1343,4,1.0,318.0
171-9931488-5073136,26,733,9675,8,1.0,452.0
171-1167114-5024329,26,76,9675,8,1.0,399.0
171-1167114-5024329,26,121,9675,8,1.0,371.0
403-8580048-7564312,26,2888,2561,8,0.0,
403-4590509-7221139,26,1787,2648,2,1.0,399.0
402-6879897-8458758,26,1649,533,2,1.0,435.0
404-4892610-8291514,26,1068,6126,23,1.0,474.0
408-9258739-3278700,26,542,59,1,1.0,363.0
408-3419249-3461112,26,931,59,1,1.0,329.0
408-3419249-3461112,26,2511,59,1,1.0,319.0
408-3419249-3461112,26,62,59,1,1.0,295.0
406-7317902-2895546,26,3124,142,10,1.0,549.0
408-0392749-4401949,26,531,8834,7,1.0,499.0
403-5856556-7704331,26,29,4495,5,1.0,399.0
406-7871605-9893903,26,5400,1655,2,1.0,469.0
402-6963115-7020364,26,2792,9676,5,1.0,1173.0
407-0365944-5769136,26,3873,907,1,1.0,475.0
406-9932222-1623549,26,4709,9677,4,0.0,
405-4764297-5619542,26,1514,331,4,1.0,751.0
404-3108687-8928368,26,2261,2402,7,1.0,391.0
404-3108687-8928368,26,256,2402,7,1.0,339.0
408-1326512-3756314,26,8,266,11,1.0,399.0
405-6948298-2285103,26,767,3381,1,1.0,618.0
405-6654101-1641149,26,2547,38,5,1.0,747.0
408-3396534-5256320,26,5009,240,1,1.0,388.0
408-0007681-9179538,26,3242,183,5,1.0,563.0
405-9316127-3545168,26,281,73,7,1.0,1133.0
404-1984436-8159550,26,52,1797,18,0.0,615.24
171-8414837-8467561,26,121,9675,8,0.0,
171-6429753-0925941,26,1157,9675,8,0.0,
406-0871477-6478713,26,5401,411,2,1.0,505.0
404-5900616-3121159,26,1835,250,21,1.0,968.0
408-6244559-7781924,26,76,9678,13,1.0,399.0
408-4785056-5772362,26,990,4974,1,1.0,0.0
407-5204349-6298753,26,29,3309,1,1.0,399.0
408-1642298-9288351,26,1773,2568,1,1.0,528.0
407-3798750-5467501,26,2153,4973,4,1.0,658.0
171-3699026-3507510,26,2786,1843,20,1.0,1523.0
405-7271290-4348341,26,210,3209,23,1.0,329.0
403-7689753-2449159,26,1201,9679,14,1.0,435.0
408-1863786-0725153,26,8,2031,18,1.0,399.0
408-4526747-2661167,26,169,1289,21,1.0,969.0
171-2275335-4908320,26,95,1643,18,1.0,696.0
171-2275335-4908320,26,180,1643,18,2.0,1292.0
406-2521850-6481931,26,462,9680,16,1.0,589.0
404-7199247-7577959,26,1880,2799,11,1.0,999.0
404-9690979-3778738,26,1203,8129,9,0.0,981.25
404-9690979-3778738,26,1275,8129,9,0.0,947.62
405-8203843-7481902,26,40,1860,8,1.0,399.0
407-7219615-1244318,26,601,827,1,1.0,475.0
404-0458505-8307531,26,1742,9681,18,1.0,1149.0
407-8667380-4864362,26,1262,9648,22,1.0,660.0
405-3775799-8233119,26,2919,9682,9,1.0,648.0
404-4203475-2688336,26,5402,1299,1,1.0,545.0
405-3737013-9461908,26,576,5297,1,1.0,589.0
403-6584617-3511542,26,1304,7853,1,1.0,487.0
403-6584617-3511542,26,3786,7853,1,1.0,459.0
403-1352023-7561113,26,1660,7853,1,1.0,499.0
403-1352023-7561113,26,2967,7853,1,1.0,345.0
171-2320533-2269126,26,76,5543,1,1.0,399.0
402-4832944-3085912,26,195,557,1,2.0,1292.0
408-6868910-0101130,26,3124,9683,14,1.0,549.0
403-9390384-0092342,26,389,9609,20,1.0,563.0
405-1142183-4745907,26,264,7233,4,1.0,788.0
171-9944079-4909121,26,5403,455,7,1.0,771.0
404-3388905-1684333,26,3505,788,5,1.0,499.0
402-5485369-1918737,26,3675,366,1,1.0,716.0
408-4861349-1419516,26,1168,1426,5,0.0,
404-5664088-5285943,26,24,9684,17,1.0,563.0
407-0332796-6184328,26,1079,9685,16,1.0,715.0
404-5742695-3905165,26,1649,516,10,1.0,435.0
408-7313120-3414739,26,1906,1293,10,1.0,648.0
407-0006477-8726726,26,5068,9686,5,1.0,599.0
406-0974899-1346700,26,738,1779,5,1.0,1450.0
406-0974899-1346700,26,1043,1779,5,1.0,1481.0
407-1163850-1801161,26,37,5174,9,1.0,666.0
408-4296308-9253148,26,3492,2879,2,1.0,487.0
171-8404388-1654752,26,2086,193,2,1.0,476.0
405-7213182-2748350,26,1748,73,7,1.0,1233.0
405-0436042-8948310,26,1182,5936,1,1.0,510.0
405-0436042-8948310,26,2386,5936,1,1.0,481.0
407-6239156-0645104,26,62,2332,9,0.0,
407-6239156-0645104,26,1904,2332,9,0.0,
403-0250267-0284362,26,4040,6790,34,1.0,646.0
404-6681833-5177101,26,2367,498,10,1.0,487.0
408-4320345-2916367,26,3481,1220,1,1.0,518.0
404-8746678-2423566,26,1835,782,1,1.0,968.0
408-1877683-1358768,26,64,741,7,1.0,824.0
405-6016124-0935567,26,1748,73,7,0.0,
405-6804677-6633959,26,5404,96,10,1.0,1078.0
402-2364690-2767527,26,400,7741,2,1.0,618.0
406-0502572-7417169,26,1704,2423,4,1.0,1173.0
408-5859715-9071508,26,1,5051,18,1.0,0.0
403-2833874-0316355,26,470,9017,9,1.0,969.0
402-6677842-7673924,26,1310,306,22,1.0,399.0
406-0610264-0039527,26,1361,9687,16,1.0,721.0
406-1050646-8732313,26,513,218,2,1.0,363.0
402-9028192-6551569,26,1310,306,22,0.0,
403-1835603-2129905,26,3884,777,1,1.0,1158.0
403-1835603-2129905,26,192,777,1,1.0,371.0
402-5887912-5440310,26,761,5556,1,1.0,888.0
403-7164286-3990703,26,3872,8436,8,1.0,329.0
408-5580776-6915501,26,5405,7554,23,1.0,0.0
407-3355207-2940337,26,3451,18,2,1.0,690.0
407-1800048-6369916,26,514,9326,5,0.0,437.14
403-6709046-1963531,26,1775,3415,26,1.0,459.0
408-8226426-6214707,26,3481,1220,1,1.0,518.0
406-3014264-4245169,26,1195,52,2,1.0,432.0
406-0724437-9086743,26,492,689,1,1.0,363.0
407-5830636-2660300,26,4157,18,2,1.0,699.0
407-3308983-6317147,26,5228,9688,29,1.0,396.0
408-4917141-2786748,26,992,8223,8,1.0,698.0
402-6940922-3422769,26,4866,7804,16,1.0,1099.0
406-0772726-1146732,26,3517,201,2,1.0,475.0
408-9898710-0315508,26,462,479,17,1.0,589.0
408-5473127-1171554,26,373,479,17,1.0,339.0
408-6071741-8941164,26,28,9689,5,1.0,426.0
405-6313242-1388333,26,2751,8365,8,1.0,517.0
406-9242471-5249923,26,223,7173,16,1.0,715.0
404-5850483-4309948,26,4927,143,11,1.0,696.0
408-7138722-2269154,26,4448,3562,7,1.0,599.0
408-6947187-6338765,26,47,4595,21,1.0,969.0
402-7213471-8605942,26,4866,9690,16,0.0,
407-8661667-7133961,26,514,9326,5,0.0,437.14
406-3889746-2375561,26,682,1356,1,1.0,1127.0
408-3344944-8265110,26,1983,338,10,1.0,499.0
408-1124612-4209125,26,1589,220,5,1.0,955.0
405-7095372-8729965,26,107,1314,4,1.0,589.0
402-0524014-1087540,26,748,1944,15,1.0,421.0
405-8360962-1311569,26,76,2621,11,1.0,399.0
408-7640066-3697161,26,1553,931,25,0.0,
403-8746297-2639551,26,2569,5693,4,1.0,1523.0
406-5005119-2484361,26,718,9691,4,1.0,517.0
404-0244561-0663545,26,1995,9692,21,1.0,824.0
403-5675085-2325954,26,1234,874,13,1.0,824.0
407-4114152-6540329,26,3996,1192,10,1.0,690.0
405-6767827-9104300,26,107,1314,4,0.0,
171-8030572-6768320,26,85,13,1,1.0,377.0
171-7033905-1389124,26,1383,1616,20,1.0,432.0
408-8700414-1729954,26,733,609,18,1.0,452.0
407-4063925-0409938,26,1468,2203,1,1.0,845.0
407-4063925-0409938,26,165,2203,1,1.0,618.0
405-2523243-7669932,26,990,1286,7,1.0,791.0
171-6763385-4472330,26,990,6232,1,1.0,791.0
407-8612155-6837103,26,1617,486,18,1.0,329.0
407-5264893-4097108,26,839,486,18,1.0,487.0
407-5264893-4097108,26,4295,486,18,1.0,459.0
405-1724039-3725108,26,264,1486,10,1.0,788.0
408-2817026-8496312,26,1028,3474,2,1.0,0.0
171-9023350-6398742,26,470,7039,18,1.0,969.0
407-5398975-8904349,26,1498,2697,13,1.0,968.0
403-6995092-0310703,26,3250,444,2,1.0,699.0
408-3336087-8645110,26,4294,274,30,0.0,
403-1824681-7407542,26,333,934,12,1.0,788.0
171-7706350-3385160,26,40,4983,16,0.0,
403-8142963-1037964,26,3124,8874,7,1.0,549.0
405-9305206-1639520,26,583,4639,1,1.0,399.0
408-4374570-2519551,26,2547,2526,5,1.0,747.0
407-9640002-2701957,26,589,351,1,1.0,1186.0
171-8698784-8165921,26,1227,9693,21,1.0,421.0
403-7683152-3877965,26,643,1872,1,1.0,1450.0
406-8259306-8140316,26,366,6806,21,1.0,1053.0
405-2923588-3525955,26,2197,129,2,1.0,612.0
407-4584417-6302740,26,5406,9112,1,1.0,690.0
406-5162327-1380347,26,333,4731,1,1.0,788.0
407-7929169-2748324,26,5407,9112,1,1.0,690.0
405-9474449-7722764,26,2321,3814,2,1.0,759.0
405-0762138-7528308,26,4850,484,9,1.0,571.0
402-3659431-9292366,26,1750,1964,9,1.0,599.0
402-8585153-3323543,26,2249,107,17,1.0,291.0
404-3839769-1849928,26,1488,1798,2,1.0,1338.0
405-9493383-7714723,26,1534,627,4,1.0,481.0
405-0383923-8893113,26,385,627,4,1.0,353.0
406-4897536-4973959,26,3396,795,31,1.0,690.0
404-4075638-3888362,26,878,1216,7,1.0,530.0
403-6319970-6529143,26,40,120,1,1.0,399.0
407-2915284-8241155,26,169,3112,1,1.0,969.0
171-9900369-9320331,26,1000,9694,12,0.0,
404-6647367-0193922,26,3217,168,18,1.0,432.0
404-2864705-0961962,26,5181,4181,16,0.0,437.14
403-8681284-6808307,26,249,4577,5,1.0,399.0
404-3205254-6033128,26,197,3444,16,1.0,432.0
403-5121358-0151540,26,1358,9695,9,1.0,359.0
403-8876373-5086735,26,1835,1853,10,1.0,968.0
402-8409798-7713923,26,1205,7345,16,1.0,1281.0
171-5152201-1955552,26,447,141,7,1.0,599.0
407-8547882-9488308,26,1548,5325,1,1.0,432.0
408-3104760-7856308,26,169,2892,1,1.0,0.0
404-7388131-7971567,26,3422,4118,18,1.0,631.0
403-0721316-3988338,26,2715,9696,15,1.0,495.0
171-9373169-2553946,26,729,1866,4,1.0,435.0
171-8491002-3058740,26,1589,962,18,1.0,955.0
406-0268913-2989939,26,5408,3307,16,1.0,413.0
402-7186246-9143522,26,280,7260,18,1.0,1233.0
404-1904307-1437121,26,1251,5898,13,1.0,825.0
404-5966245-5631525,26,1166,2996,4,1.0,589.0
402-9162189-5669169,26,5409,984,11,1.0,469.0
405-8894919-0598741,26,3341,3814,2,1.0,759.0
407-0446679-8737135,26,2244,430,1,1.0,771.0
408-0197548-7943528,26,1350,851,12,1.0,345.0
402-3103286-1515505,26,169,1013,1,1.0,969.0
406-3111904-3161960,26,876,2424,16,1.0,477.0
403-6998865-9580315,26,4118,52,2,1.0,574.0
403-2072445-9218729,26,1907,52,2,1.0,574.0
406-4104007-3140350,26,3422,1779,5,1.0,631.0
405-1954946-5176341,26,1010,4575,4,0.0,475.24
405-0766098-9961955,26,1027,4575,4,1.0,363.0
408-8403530-4239509,26,1327,793,1,1.0,662.0
404-3241893-5960342,26,5410,9697,25,1.0,499.0
408-3179847-1283506,26,638,742,7,1.0,527.0
406-3105039-8049964,26,494,2692,18,1.0,377.0
407-3503663-6818732,26,310,74,21,1.0,499.0
408-9389334-8400312,26,990,4974,1,0.0,
408-0032439-5857110,26,587,3251,20,1.0,426.0
405-2455040-3494736,26,3095,184,5,1.0,379.0
402-5124042-9123534,26,4089,7549,14,1.0,771.0
402-3462219-5609905,26,4432,3928,15,1.0,368.0
407-4024103-6381113,26,4362,3187,1,1.0,549.0
171-8500345-8281916,26,2387,9698,5,1.0,530.0
408-2779985-2349929,26,4836,3543,18,0.0,522.86
171-0797698-6269114,26,5279,1564,23,1.0,761.0
408-1101701-9591552,26,2547,9699,16,1.0,747.0
408-4960331-7301150,26,4426,1564,23,1.0,0.0
403-0093744-0600367,26,5411,3001,20,1.0,329.0
404-2855354-2129957,26,3709,904,4,1.0,599.0
404-9533930-8666725,26,780,9700,13,1.0,759.0
406-0208672-5379504,26,5046,3068,16,0.0,303.81
404-7825506-9545129,26,3916,3445,5,1.0,432.0
403-1495550-3061922,26,3932,9701,18,0.0,
406-0038665-9213156,26,964,688,1,1.0,847.0
403-8056214-6805131,26,1022,695,2,1.0,518.0
403-8056214-6805131,26,1548,695,2,1.0,432.0
403-5974733-7866725,26,2786,695,2,1.0,1523.0
406-3112261-5574754,26,3110,4301,2,1.0,357.0
406-3112261-5574754,26,4290,4301,2,1.0,429.0
407-4199639-7547532,26,199,574,11,1.0,379.0
408-7110215-5467537,26,4649,58,1,1.0,472.0
405-8095070-6525135,26,1277,326,8,0.0,
171-0654633-8380329,26,1718,1956,5,1.0,899.0
407-4707539-3648308,26,40,2526,5,1.0,449.0
402-7894973-5133145,26,1319,892,33,1.0,955.0
404-8964654-4475518,26,45,59,1,1.0,698.0
404-7156987-7470750,26,4067,9702,3,1.0,419.0
407-3057316-4737918,26,5237,3187,1,0.0,
406-9228341-5496315,26,1377,9703,25,1.0,499.0
402-0422784-9307507,26,1556,1474,16,1.0,715.0
403-8327905-3980343,26,3052,3142,2,1.0,519.0
404-8872007-6205139,26,4429,2041,5,1.0,358.0
405-7135904-1697916,26,1258,560,20,1.0,499.0
408-2082131-4543554,26,495,193,2,1.0,698.0
408-0578426-9732346,26,3482,5398,30,1.0,0.0
404-3061778-2231507,26,1251,2460,9,1.0,825.0
403-8580667-8021940,26,952,3403,30,1.0,958.0
405-0425490-3097959,26,5260,85,1,1.0,387.0
406-2623476-4525105,26,809,6072,20,1.0,1129.0
402-5890363-7263568,26,5412,2653,1,1.0,589.0
404-5862900-3021916,26,1855,180,1,1.0,678.0
406-2950658-1938739,26,4451,759,1,1.0,499.0
171-3616027-2213159,26,5347,9704,30,1.0,527.0
404-8874828-5097906,26,1855,325,1,0.0,
405-8380761-6527563,26,1317,246,2,1.0,589.0
407-4656678-7587569,26,453,710,18,1.0,647.0
406-7224759-7138743,26,589,6072,20,1.0,1201.0
405-2493641-6104310,26,3505,70,1,1.0,519.0
405-0974623-8096301,26,4225,237,8,1.0,898.0
404-4128640-9001947,26,483,144,2,1.0,969.0
408-3805815-7854726,26,415,9705,2,1.0,495.0
407-3090489-2613149,26,3785,3256,1,1.0,499.0
408-1256440-7757934,26,1406,2490,5,1.0,1127.0
403-5412228-4571557,26,509,197,2,1.0,1075.0
407-5786112-8929135,26,2611,9706,37,0.0,522.86
407-1760078-6696307,26,40,9706,37,1.0,449.0
403-6269719-8354741,26,718,231,2,1.0,499.0
402-6533887-5777941,26,1786,5568,20,1.0,354.0
406-3268546-7760302,26,5413,197,2,1.0,598.0
405-4488497-4891519,26,1834,9707,1,1.0,453.0
406-1404058-9184303,26,282,419,5,0.0,
406-4619023-9707502,26,1818,507,7,1.0,495.0
171-8785077-2485144,26,1394,334,13,1.0,379.0
171-2373410-2116316,26,3621,334,13,1.0,425.0
403-7990910-6723546,26,4,147,1,1.0,1033.0
406-9452277-8395543,26,2749,355,1,1.0,379.0
171-1190812-7858760,26,1649,9708,7,1.0,426.0
406-6113012-5914725,26,5414,266,11,1.0,449.0
406-2742980-6921139,26,470,266,11,1.0,969.0
402-6111399-2632369,26,5415,1229,27,1.0,472.0
408-4292110-9160333,26,3199,1380,2,1.0,542.0
407-9431013-7689901,26,5323,3230,15,0.0,
403-5392360-9584352,26,40,1663,2,1.0,449.0
402-1209773-1123546,26,5416,1297,4,1.0,259.0
171-1038256-8953905,26,259,916,2,1.0,399.0
171-0536893-7209947,26,4130,13,1,1.0,657.0
407-1147671-8403522,26,640,2600,2,1.0,364.0
405-0561334-2123512,26,177,3142,2,1.0,528.0
402-5000927-7725963,26,4798,791,17,1.0,657.0
405-4327933-2529965,26,2659,6797,2,1.0,1298.0
405-4327933-2529965,26,246,6797,2,1.0,1154.0
406-7241628-4979502,26,107,1314,4,1.0,589.0
403-9557304-9569961,26,2479,507,7,1.0,365.0
402-2071796-2139518,26,3119,519,7,1.0,542.0
406-9823954-6619504,26,1016,934,12,1.0,958.0
405-2775459-6157963,26,4214,9709,18,1.0,443.0
405-1251830-1085925,26,3636,9709,18,1.0,699.0
405-2164477-6890743,26,45,9710,2,1.0,698.0
408-4708563-7545959,26,45,74,21,1.0,698.0
171-0513522-0033110,26,2355,2893,1,1.0,438.0
407-5155111-8337115,26,462,4627,16,1.0,589.0
405-2044174-6801130,26,39,302,13,1.0,365.0
404-6966981-8063500,26,333,7830,8,1.0,698.0
171-0241499-6238736,26,5417,260,2,1.0,313.0
171-0241499-6238736,26,75,260,2,1.0,322.0
403-5071408-3601156,26,2751,4302,4,1.0,499.0
402-9061896-4139561,26,237,1944,15,1.0,1079.0
405-0541184-9905131,26,1558,2510,5,1.0,495.0
405-0541184-9905131,26,508,2510,5,1.0,677.0
405-0541184-9905131,26,2916,2510,5,1.0,1166.0
406-5330629-0927516,26,1168,6045,2,0.0,
405-3686965-5053166,26,129,8664,37,1.0,379.0
402-3024561-7684339,26,200,1276,11,1.0,589.0
404-3317860-1191531,26,3234,3655,16,1.0,869.0
404-3317860-1191531,26,3123,3655,16,1.0,499.0
404-3317860-1191531,26,873,3655,16,1.0,469.0
404-3317860-1191531,26,4118,3655,16,1.0,499.0
408-7067669-0712346,26,8,2840,1,1.0,449.0
408-4758746-4981902,26,1952,64,4,1.0,399.0
402-2092576-8068323,26,2480,73,7,1.0,1138.0
408-6581304-0771537,26,5128,1380,2,0.0,
407-9155082-5795525,26,129,1271,20,1.0,379.0
405-5170136-9448328,26,2034,4054,15,1.0,998.0
405-6740432-2744318,26,907,70,1,1.0,791.0
404-4351382-3501125,26,264,7830,8,0.0,
407-4145560-0413942,26,169,129,2,1.0,969.0
407-0300617-6065924,26,739,1295,20,0.0,471.42
408-0374742-8873128,26,23,9711,4,1.0,364.0
406-4326546-3776309,26,152,1414,1,1.0,330.0
404-4449163-3819538,26,883,1367,4,0.0,314.29
404-5743047-5570736,26,2751,4226,10,1.0,499.0
402-9945403-4889913,26,595,1022,18,1.0,495.0
171-5806798-0736336,26,281,619,24,1.0,1147.0
407-0051940-5064333,26,223,9312,16,0.0,680.95
406-4259778-3938747,26,89,3790,12,1.0,481.0
403-9256454-1999517,26,878,2344,4,1.0,530.0
402-3615055-8797900,26,4467,276,1,1.0,627.0
408-6063759-8921944,26,4508,3359,1,1.0,730.0
407-1205788-8513150,26,13,1405,1,1.0,449.0
402-9478379-3271566,26,1268,3293,18,0.0,321.9
171-6864273-5069959,26,2353,1886,1,1.0,542.0
171-0799354-1326731,26,1198,1886,1,1.0,481.0
403-2171967-7733915,26,457,336,5,1.0,589.0
404-5310473-4689937,26,2688,5338,5,1.0,495.0
404-5310473-4689937,26,414,5338,5,2.0,990.0
408-7649287-8551553,26,203,3880,16,1.0,627.0
408-8029737-3823513,26,52,9712,2,1.0,646.0
404-6255262-6999558,26,1442,338,10,1.0,563.0
407-4568389-7493937,26,4366,1988,20,1.0,387.0
171-3772052-5058713,26,5418,403,1,1.0,527.0
407-7114237-5637123,26,292,1142,13,1.0,1138.0
